,id,sub_cls,img,sub_cls,label
94,4800353427,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4800353427.jpg,urban,0
95,7271980,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7271980.jpg,nature,0
96,6468741413,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6468741413.jpg,nature,0
97,6136677987,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6136677987.jpg,urban,0
98,6084968425,people,/data2/wangjinhong/data/ord_reg/aesthetics/6084968425.jpg,people,0
99,8150559597,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8150559597.jpg,nature,0
100,6871290760,people,/data2/wangjinhong/data/ord_reg/aesthetics/6871290760.jpg,people,0
101,8142569393,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8142569393.jpg,nature,0
102,7484621292,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7484621292.jpg,urban,0
103,2080046687,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2080046687.jpg,nature,0
104,8268067976,animals,/data2/wangjinhong/data/ord_reg/aesthetics/8268067976.jpg,animals,0
105,6002679890,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6002679890.jpg,urban,0
106,3523181182,people,/data2/wangjinhong/data/ord_reg/aesthetics/3523181182.jpg,people,0
107,4176075327,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4176075327.jpg,nature,0
108,2237820353,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2237820353.jpg,nature,0
109,2051592026,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2051592026.jpg,nature,0
110,5927824187,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5927824187.jpg,urban,0
111,3976685191,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3976685191.jpg,urban,0
112,7193565090,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7193565090.jpg,urban,0
113,5364352334,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5364352334.jpg,urban,0
114,3551965518,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3551965518.jpg,nature,0
115,330972174,nature,/data2/wangjinhong/data/ord_reg/aesthetics/330972174.jpg,nature,0
116,6959318403,animals,/data2/wangjinhong/data/ord_reg/aesthetics/6959318403.jpg,animals,0
117,4781933533,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4781933533.jpg,urban,0
118,2334685730,people,/data2/wangjinhong/data/ord_reg/aesthetics/2334685730.jpg,people,0
119,386287804,people,/data2/wangjinhong/data/ord_reg/aesthetics/386287804.jpg,people,0
120,5709986596,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5709986596.jpg,urban,0
121,3369093330,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3369093330.jpg,animals,0
122,4304481885,people,/data2/wangjinhong/data/ord_reg/aesthetics/4304481885.jpg,people,0
123,2141562990,people,/data2/wangjinhong/data/ord_reg/aesthetics/2141562990.jpg,people,0
124,133952547,urban,/data2/wangjinhong/data/ord_reg/aesthetics/133952547.jpg,urban,0
125,8409434392,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8409434392.jpg,nature,0
126,7932893814,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7932893814.jpg,nature,0
127,8227705,animals,/data2/wangjinhong/data/ord_reg/aesthetics/8227705.jpg,animals,0
128,4191297781,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4191297781.jpg,nature,0
129,4693164330,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4693164330.jpg,nature,0
130,5395876058,people,/data2/wangjinhong/data/ord_reg/aesthetics/5395876058.jpg,people,0
131,3355473656,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3355473656.jpg,nature,0
132,4610633949,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4610633949.jpg,nature,0
133,8163928337,people,/data2/wangjinhong/data/ord_reg/aesthetics/8163928337.jpg,people,0
134,6337568879,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6337568879.jpg,nature,0
135,401778482,people,/data2/wangjinhong/data/ord_reg/aesthetics/401778482.jpg,people,0
136,4376778730,people,/data2/wangjinhong/data/ord_reg/aesthetics/4376778730.jpg,people,0
137,8013789381,people,/data2/wangjinhong/data/ord_reg/aesthetics/8013789381.jpg,people,0
138,2698240918,people,/data2/wangjinhong/data/ord_reg/aesthetics/2698240918.jpg,people,0
139,6057061493,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6057061493.jpg,urban,0
140,3268663586,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3268663586.jpg,nature,0
141,4250717184,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4250717184.jpg,nature,0
142,8071808491,people,/data2/wangjinhong/data/ord_reg/aesthetics/8071808491.jpg,people,0
143,2836216725,people,/data2/wangjinhong/data/ord_reg/aesthetics/2836216725.jpg,people,0
144,6295422299,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6295422299.jpg,nature,0
145,3014200038,people,/data2/wangjinhong/data/ord_reg/aesthetics/3014200038.jpg,people,0
146,7681682320,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7681682320.jpg,nature,0
147,4191806392,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4191806392.jpg,urban,0
148,8211386418,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8211386418.jpg,urban,0
149,7519371360,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7519371360.jpg,animals,0
150,3781362117,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3781362117.jpg,urban,0
151,8425929533,people,/data2/wangjinhong/data/ord_reg/aesthetics/8425929533.jpg,people,0
152,3158363876,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3158363876.jpg,animals,0
153,8436942177,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8436942177.jpg,urban,0
154,8145361342,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8145361342.jpg,nature,0
155,3231782486,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3231782486.jpg,urban,0
156,2058997376,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2058997376.jpg,animals,0
157,60826177,urban,/data2/wangjinhong/data/ord_reg/aesthetics/60826177.jpg,urban,0
158,4274903913,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4274903913.jpg,urban,0
159,2616262210,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2616262210.jpg,animals,0
160,7787334616,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7787334616.jpg,animals,0
161,7273712452,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7273712452.jpg,nature,0
162,4299046564,people,/data2/wangjinhong/data/ord_reg/aesthetics/4299046564.jpg,people,0
163,5808337798,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5808337798.jpg,animals,0
164,2167208743,people,/data2/wangjinhong/data/ord_reg/aesthetics/2167208743.jpg,people,0
165,8507919023,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8507919023.jpg,nature,0
166,6828963811,people,/data2/wangjinhong/data/ord_reg/aesthetics/6828963811.jpg,people,0
167,8500669559,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8500669559.jpg,nature,0
168,6096091433,people,/data2/wangjinhong/data/ord_reg/aesthetics/6096091433.jpg,people,0
169,8063361329,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8063361329.jpg,urban,0
170,1367863371,people,/data2/wangjinhong/data/ord_reg/aesthetics/1367863371.jpg,people,0
171,4976761672,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4976761672.jpg,animals,0
172,2421644309,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2421644309.jpg,animals,0
173,7025706685,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7025706685.jpg,nature,0
174,7952194862,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7952194862.jpg,nature,0
175,7059528975,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7059528975.jpg,nature,0
176,1649747342,people,/data2/wangjinhong/data/ord_reg/aesthetics/1649747342.jpg,people,0
177,6990690572,people,/data2/wangjinhong/data/ord_reg/aesthetics/6990690572.jpg,people,0
178,2427778046,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2427778046.jpg,nature,0
179,281445640,animals,/data2/wangjinhong/data/ord_reg/aesthetics/281445640.jpg,animals,0
180,2927567981,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2927567981.jpg,animals,0
181,167800909,urban,/data2/wangjinhong/data/ord_reg/aesthetics/167800909.jpg,urban,0
182,4370636250,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4370636250.jpg,urban,0
183,6782805794,people,/data2/wangjinhong/data/ord_reg/aesthetics/6782805794.jpg,people,0
184,1502768903,people,/data2/wangjinhong/data/ord_reg/aesthetics/1502768903.jpg,people,0
185,6400279067,people,/data2/wangjinhong/data/ord_reg/aesthetics/6400279067.jpg,people,0
186,7686697742,people,/data2/wangjinhong/data/ord_reg/aesthetics/7686697742.jpg,people,0
187,4290518094,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4290518094.jpg,urban,0
188,2705047935,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2705047935.jpg,nature,0
189,6990135829,people,/data2/wangjinhong/data/ord_reg/aesthetics/6990135829.jpg,people,0
190,2894380782,people,/data2/wangjinhong/data/ord_reg/aesthetics/2894380782.jpg,people,0
191,5081039252,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5081039252.jpg,urban,0
192,5836879431,people,/data2/wangjinhong/data/ord_reg/aesthetics/5836879431.jpg,people,0
193,61873036,animals,/data2/wangjinhong/data/ord_reg/aesthetics/61873036.jpg,animals,0
194,3255428562,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3255428562.jpg,nature,0
195,7352077622,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7352077622.jpg,nature,0
196,4960332393,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4960332393.jpg,animals,1
197,3766090116,people,/data2/wangjinhong/data/ord_reg/aesthetics/3766090116.jpg,people,1
198,3331519862,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3331519862.jpg,nature,1
199,94427269,urban,/data2/wangjinhong/data/ord_reg/aesthetics/94427269.jpg,urban,1
200,6357765671,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6357765671.jpg,nature,1
201,3606183772,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3606183772.jpg,nature,1
202,4102121253,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4102121253.jpg,urban,1
203,4193839526,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4193839526.jpg,urban,1
204,4179106302,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4179106302.jpg,urban,1
205,3041551644,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3041551644.jpg,animals,1
206,51755512,nature,/data2/wangjinhong/data/ord_reg/aesthetics/51755512.jpg,nature,1
207,8379354725,animals,/data2/wangjinhong/data/ord_reg/aesthetics/8379354725.jpg,animals,1
208,80641904,animals,/data2/wangjinhong/data/ord_reg/aesthetics/80641904.jpg,animals,1
209,5268854735,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5268854735.jpg,urban,1
210,4155321706,people,/data2/wangjinhong/data/ord_reg/aesthetics/4155321706.jpg,people,1
211,3031915487,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3031915487.jpg,animals,1
212,2688066139,urban,/data2/wangjinhong/data/ord_reg/aesthetics/2688066139.jpg,urban,1
213,224788352,people,/data2/wangjinhong/data/ord_reg/aesthetics/224788352.jpg,people,1
214,3290442133,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3290442133.jpg,nature,1
215,8187420631,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8187420631.jpg,nature,1
216,5133895326,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5133895326.jpg,animals,1
217,4548792680,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4548792680.jpg,nature,1
218,345518512,nature,/data2/wangjinhong/data/ord_reg/aesthetics/345518512.jpg,nature,1
219,5038572180,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5038572180.jpg,nature,1
220,4645024340,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4645024340.jpg,nature,1
221,5372461529,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5372461529.jpg,nature,1
222,1437488261,nature,/data2/wangjinhong/data/ord_reg/aesthetics/1437488261.jpg,nature,1
223,6807973732,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6807973732.jpg,nature,1
224,3794613926,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3794613926.jpg,nature,1
225,2828447593,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2828447593.jpg,animals,1
226,5388259526,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5388259526.jpg,urban,1
227,6730345981,people,/data2/wangjinhong/data/ord_reg/aesthetics/6730345981.jpg,people,1
228,5651748040,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5651748040.jpg,urban,1
229,6877768996,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6877768996.jpg,urban,1
230,5170124687,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5170124687.jpg,nature,1
231,2446629347,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2446629347.jpg,nature,1
232,7988259485,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7988259485.jpg,nature,1
233,7616550086,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7616550086.jpg,urban,1
234,2613179835,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2613179835.jpg,nature,1
235,314277448,animals,/data2/wangjinhong/data/ord_reg/aesthetics/314277448.jpg,animals,1
236,4195129953,people,/data2/wangjinhong/data/ord_reg/aesthetics/4195129953.jpg,people,1
237,5801060054,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5801060054.jpg,urban,1
238,6800538459,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6800538459.jpg,urban,1
239,7608077940,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7608077940.jpg,urban,1
240,6433762815,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6433762815.jpg,urban,1
241,5131555164,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5131555164.jpg,nature,1
242,4275518572,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4275518572.jpg,urban,1
243,5589159310,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5589159310.jpg,urban,1
244,7286427014,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7286427014.jpg,urban,1
245,4942552805,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4942552805.jpg,nature,1
246,6315098479,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6315098479.jpg,nature,1
247,4449835236,people,/data2/wangjinhong/data/ord_reg/aesthetics/4449835236.jpg,people,1
248,6163959189,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6163959189.jpg,urban,1
249,4303576298,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4303576298.jpg,nature,1
250,6810410480,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6810410480.jpg,nature,1
251,4893433769,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4893433769.jpg,nature,1
252,3293379530,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3293379530.jpg,nature,1
253,7402889756,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7402889756.jpg,animals,1
254,2644065566,people,/data2/wangjinhong/data/ord_reg/aesthetics/2644065566.jpg,people,1
255,4654420349,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4654420349.jpg,nature,1
256,6142792343,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6142792343.jpg,urban,1
257,511007458,nature,/data2/wangjinhong/data/ord_reg/aesthetics/511007458.jpg,nature,1
258,418273850,people,/data2/wangjinhong/data/ord_reg/aesthetics/418273850.jpg,people,1
259,39281386,nature,/data2/wangjinhong/data/ord_reg/aesthetics/39281386.jpg,nature,1
260,240563999,nature,/data2/wangjinhong/data/ord_reg/aesthetics/240563999.jpg,nature,1
261,3431536980,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3431536980.jpg,animals,1
262,4162784517,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4162784517.jpg,urban,1
263,4312541050,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4312541050.jpg,urban,1
264,26385534,nature,/data2/wangjinhong/data/ord_reg/aesthetics/26385534.jpg,nature,1
265,6252557507,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6252557507.jpg,urban,1
266,5112097605,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5112097605.jpg,nature,1
267,940910244,nature,/data2/wangjinhong/data/ord_reg/aesthetics/940910244.jpg,nature,1
268,152323630,nature,/data2/wangjinhong/data/ord_reg/aesthetics/152323630.jpg,nature,1
269,4934205181,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4934205181.jpg,urban,1
270,236749929,nature,/data2/wangjinhong/data/ord_reg/aesthetics/236749929.jpg,nature,1
271,1253295088,animals,/data2/wangjinhong/data/ord_reg/aesthetics/1253295088.jpg,animals,1
272,4781564464,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4781564464.jpg,animals,1
273,4606330180,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4606330180.jpg,urban,1
274,3619770566,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3619770566.jpg,nature,1
275,238199353,people,/data2/wangjinhong/data/ord_reg/aesthetics/238199353.jpg,people,1
276,2288246753,urban,/data2/wangjinhong/data/ord_reg/aesthetics/2288246753.jpg,urban,1
277,7975176418,people,/data2/wangjinhong/data/ord_reg/aesthetics/7975176418.jpg,people,1
278,2840619443,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2840619443.jpg,nature,1
279,3992887596,people,/data2/wangjinhong/data/ord_reg/aesthetics/3992887596.jpg,people,1
280,4002679442,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4002679442.jpg,nature,1
281,6155141286,animals,/data2/wangjinhong/data/ord_reg/aesthetics/6155141286.jpg,animals,1
282,5047316472,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5047316472.jpg,animals,1
283,8267118152,people,/data2/wangjinhong/data/ord_reg/aesthetics/8267118152.jpg,people,1
284,8154193407,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8154193407.jpg,urban,1
285,5103537853,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5103537853.jpg,animals,1
286,3489870329,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3489870329.jpg,nature,1
287,4063529280,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4063529280.jpg,animals,1
288,4778566654,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4778566654.jpg,animals,1
